company_id,company_name,city,registration_date,revenue,net_profit,authorized_capital,inn,contracts_count,customer_sum,supplier_sum,inspections_count,inspections_violations,inspections_knm,plaintiff_cases,defendant_cases,licenses_count,trademarks_count,branches_count,representatives_count,property_form_numeric,company_type_numeric
1026602954190-infotehks-at,"""ИНФОТЭКС АТ""",Екатеринбург,2002-09-27,1800000000.0,967200000.0,10000.0,6659083521.0,4.0,0.0,57800000.0,,,,10.0,1.0,,,,,11.0,2
1164827051652-rehdalit-shlyumberzhe,"""РЭДАЛИТ ШЛЮМБЕРЖЕ""",Грязи,2016-02-01,813600000.0,-204100000.0,235000.0,4802002659.0,,,,7.0,2.0,5.0,,,2.0,,,,11.0,2
1025000657835-skb-medrentekh,"""СКБ""МЕДРЕНТЕХ""",Москва,1995-02-10,1800000000.0,328300000.0,12500.0,5003012050.0,114.0,0.0,1800000000.0,9.0,4.0,0.0,3.0,1.0,3.0,4.0,,,11.0,2
1021603465850-radiopribor,"""РАДИОПРИБОР""",Казань,2002-06-17,,,235000.0,1659034109.0,3015.0,15600000000.0,2000000000.0,37.0,26.0,23.0,35.0,24.0,4.0,1.0,,,5.0,1
1125017003803-ehnergolab,"""ЭНЕРГОЛАБ""",Москва,2012-08-10,1600000000.0,11700000.0,235000.0,5017095120.0,235.0,0.0,1700000000.0,1.0,1.0,2.0,15.0,4.0,1.0,3.0,,,11.0,2
1147746433405-tri-tochki,"""ТРИ ТОЧКИ""",Москва,2014-04-17,1700000000.0,129000000.0,235000.0,7729770064.0,2.0,0.0,162000.0,0.0,0.0,1.0,,,1.0,3.0,,,11.0,2
1045002455321-matrica,"""МАТРИЦА""",Балашиха,2004-08-20,962700000.0,144800000.0,235000.0,5012027398.0,69.0,0.0,886600000.0,4.0,2.0,1.0,13.0,2.0,,1.0,,,11.0,2
1147746193891-navis-ehlektronika,"""НАВИС-ЭЛЕКТРОНИКА""",Москва,2014-02-27,1300000000.0,-17800000.0,235000.0,7730702460.0,63.0,0.0,306900000.0,2.0,1.0,2.0,1.0,2.0,,1.0,,,11.0,1
1030204584959-geospeys-tekhnolodzhis-evraziya,"""ГЕОСПЕЙС ТЕХНОЛОДЖИС ЕВРАЗИЯ""",Уфа,2001-11-08,626700000.0,20000000.0,235000.0,278081997.0,23.0,0.0,30200000.0,8.0,5.0,6.0,6.0,1.0,,2.0,,,7.0,2
5167746425512-npp-opton,"""НПП ""ОПТОН""",Москва,2016-12-09,1100000000.0,921000.0,12000.0,7714963433.0,,,,0.0,0.0,2.0,9.0,2.0,2.0,2.0,,,11.0,2
1027200802353-ipf-sibna,"""ИПФ ""СИБНА""",Тюмень,2002-06-26,1300000000.0,146400000.0,235000.0,7203069360.0,22.0,0.0,11600000.0,8.0,3.0,2.0,6.0,4.0,3.0,1.0,,,11.0,1
1085243001282-fizoptika,"""ФИЗОПТИКА""",Арзамас,2008-05-28,1600000000.0,807600000.0,235000.0,5243010680.0,109.0,0.0,208200000.0,1.0,0.0,1.0,,,,1.0,,,11.0,1
1132372003620-kubarit,"""КУБАРИТ""",Армавир,2013-08-08,,-8300000.000000001,235000.0,2372006461.0,,,,0.0,0.0,10.0,3.0,9.0,,,,,11.0,1
1235000023147-kb-reh,"""КБ РЭ""",Фрязино,2023-03-01,,,235000.0,5050158384.0,28.0,18600000.0,0.0,,,,1.0,0.0,2.0,1.0,,,1.0,1
1095243000192-tekhnomer,"""ТЕХНОМЕР""",Арзамас,2009-02-16,1400000000.0,372200000.0,235000.0,5243026514.0,2.0,0.0,10000000.0,1.0,0.0,1.0,,,,2.0,,,11.0,2
1040204623095-oylgis,"""ОЙЛГИС""",Уфа,2004-12-02,1300000000.0,525100000.0,10000.0,278106553.0,1.0,0.0,392800.0,8.0,1.0,2.0,,,,,,,11.0,2
1036603986220-ingortekh,"""ИНГОРТЕХ""",Екатеринбург,1996-05-29,1300000000.0,109700000.0,235000.0,6659026925.0,10.0,0.0,35300000.0,0.0,0.0,5.0,32.0,3.0,,,,,11.0,2
1027000879850-tnpvo-siam,"ТНПВО ""СИАМ""",Томск,1990-09-07,1300000000.0,155300000.0,235000.0,7021048359.0,12.0,0.0,41900000.0,1.0,0.0,2.0,5.0,2.0,,4.0,,,11.0,2
1207700434358-rosatom-ehnergosbyt-tekhnologii,"""РОСАТОМ ЭНЕРГОСБЫТ ТЕХНОЛОГИИ""",Москва,2020-11-17,1400000000.0,426400000.0,235000.0,9725039450.0,205.0,2100000000.0,0.0,,,,7.0,0.0,,,,,11.0,2
1022101271378-npp-dinamika,"""НПП ""ДИНАМИКА""",Чебоксары,1990-09-21,1200000000.0,335800000.0,235000.0,2129001830.0,138.0,0.0,296100000.0,7.0,4.0,10.0,10.0,0.0,,2.0,,,11.0,2
1063905077708,"""СИСТЕМЫ НЕФТЬ И ГАЗ БАЛТИЯ""",Калининград,2006-08-14,909700000.0,79100000.0,235000.0,3908036487.0,2.0,0.0,37000000.0,8.0,2.0,2.0,1.0,0.0,4.0,1.0,,,7.0,2
1025900509799-npp-tik,"НПП ""ТИК""",Пермь,2002-08-28,1500000000.0,68500000.0,204000.0,5902140693.0,85.0,0.0,192200000.0,7.0,1.0,10.0,18.0,3.0,3.0,2.0,,,11.0,2
1156451029096-karsar,"""КАРСАР""",Саратов,2015-11-30,1400000000.0,298000000.0,235000.0,6453144026.0,,,,4.0,0.0,5.0,6.0,0.0,4.0,,,,11.0,2
1069847101169-ravenstvo,"""РАВЕНСТВО""",Санкт-Петербург,2006-04-19,,,235000.0,7805395957.0,880.0,2700000000.0,4500000000.0,43.0,27.0,19.0,3.0,17.0,8.0,1.0,,,4.0,1
1177847336039-termotronik,"""ТЕРМОТРОНИК""",Санкт-Петербург,2017-10-16,1600000000.0,314500000.0,100000.0,7811667503.0,,,,0.0,0.0,2.0,13.0,2.0,,5.0,,,11.0,2
1057424501254-chrz-polet,"""ЧРЗ ""ПОЛЕТ""",Челябинск,2005-01-14,,,235000.0,7453140915.0,98.0,37800000.0,5400000000.0,27.0,13.0,114.0,84.0,373.0,5.0,1.0,,,11.0,1
1107017009208-po-fiztekh,"""ПО ФИЗТЕХ""",Томск,2010-05-20,1300000000.0,206200000.0,50000.0,7017262078.0,66.0,0.0,27900000.0,3.0,0.0,3.0,36.0,1.0,,1.0,,,11.0,1
1047796212661-domz,"""ДОМЗ""",Домодедово,2004-04-01,980200000.0,137700000.0,235000.0,7710535349.0,,,,5.0,3.0,2.0,2.0,0.0,3.0,,,,11.0,2
1037402821257-teplopribor-sensor,"""ТЕПЛОПРИБОР-СЕНСОР""",Челябинск,2003-11-14,1200000000.0,206100000.0,235000.0,7450031562.0,184.0,0.0,121500000.0,8.0,5.0,6.0,69.0,60.0,2.0,,,,11.0,2
1167746544349-npk-progress,"""НПК ""ПРОГРЕСС""",Москва,2016-06-07,1500000000.0,57800000.0,100000.0,9717029320.0,22.0,0.0,120400000.0,,,,1.0,1.0,,1.0,,,11.0,2
1105031004363-pkf-evrohim-rezinotekhnika,"ПКФ ""ЕВРОХИМ РЕЗИНОТЕХНИКА""",Москва,2010-11-17,1200000000.0,561400000.0,235000.0,5031093773.0,4.0,0.0,9500000.0,,,,17.0,0.0,,,,,11.0,2
1157746856519-kriotreyd-inzhiniring,"""КРИОТРЕЙД ИНЖИНИРИНГ""",Москва,2015-09-17,1300000000.0,192500000.0,20000.0,7733250163.0,301.0,0.0,2000000000.0,,,,3.0,1.0,,,,,11.0,2
1025201334850-apz,"""АПЗ""",Арзамас,1993-09-06,,,235000.0,5243001742.0,141.0,0.0,313600000.0,52.0,14.0,31.0,85.0,18.0,10.0,2.0,,,10.0,1
1067746253321-polyus-st,"""ПОЛЮС-СТ""",Москва,2006-02-09,1300000000.0,40400000.0,100000.0,7703580164.0,428.0,0.0,3000000000.0,2.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,11.0,2
1025001419200-npc-aspekt,"""НПЦ ""АСПЕКТ""",Дубна,1995-07-07,1000000000.0,128300000.0,50000.0,5010002623.0,302.0,0.0,5700000000.0,3.0,2.0,3.0,6.0,0.0,11.0,1.0,,,11.0,1
1127746337751-zavod-ehlektropribor,"""ЗАВОД ""ЭЛЕКТРОПРИБОР""",Москва,2012-04-27,,,235000.0,7723835854.0,153.0,350900000.0,748200000.0,32.0,26.0,12.0,14.0,31.0,,,,,11.0,0
1047796158431-npc-ehlsiehl,"НПЦ ""ЭЛСИЭЛ""",Москва,2004-03-12,1500000000.0,107600000.0,10000.0,7722508886.0,,,,0.0,0.0,2.0,0.0,4.0,,,,,11.0,0
1053301581618-zavod-prompribor,"ЗАВОД ""ПРОМПРИБОР""",Владимир,2005-09-05,795100000.0,295100000.0,235000.0,3328437830.0,,,,0.0,0.0,14.0,2.0,0.0,3.0,5.0,,,11.0,2
1107847302727-taypit-ip,"""ТАЙПИТ-ИП""",Санкт-Петербург,2010-09-13,1100000000.0,51700000.0,10000.0,7811472920.0,50.0,0.0,334100000.0,3.0,0.0,6.0,8.0,4.0,,1.0,,,11.0,2
1037821024394-ehkroskhim,"""ЭКРОСХИМ""",Санкт-Петербург,2001-08-10,1600000000.0,178800000.0,235000.0,7810235934.0,316.0,0.0,188200000.0,3.0,0.0,0.0,10.0,4.0,3.0,7.0,,,11.0,2
1025801498205-npp-sensor,"НПП ""СЕНСОР""",Заречный,1992-02-27,988400000.0,146300000.0,235000.0,5838002196.0,15.0,0.0,13600000.0,14.0,6.0,12.0,16.0,1.0,6.0,1.0,,,11.0,2
1117746543397-bans,"""БАНС""",Москва,2011-07-12,781300000.0,4700000.0,120000.0,7715874440.0,5.0,0.0,263900000.0,2.0,1.0,17.0,1.0,35.0,4.0,,,,11.0,1
1155476012867-nppga-luch,"НППГА""ЛУЧ""",Новосибирск,2015-02-12,1400000000.0,466700000.0,235000.0,5401950707.0,12.0,0.0,352200000.0,5.0,1.0,25.0,25.0,5.0,5.0,,,,11.0,2
1077448006932-ehlmetro-grupp,"""ЭЛМЕТРО ГРУПП""",Челябинск,2007-06-15,1300000000.0,289900000.0,40000.0,7448092141.0,,,,,,,,,,,,,11.0,2
1217700622820-npo-neftekhimavtomatika,"""НПО ""НЕФТЕХИМАВТОМАТИКА""",Москва,2021-12-20,1200000000.0,75800000.0,235000.0,9709076782.0,12.0,25800000.0,0.0,0.0,0.0,3.0,1.0,4.0,,,1.0,0.0,1.0,1
1074205006061-transmash,"""ТРАНСМАШ""",Ленинск-Кузнецкий,2007-03-21,1200000000.0,135900000.0,235000.0,4205126026.0,,,,0.0,0.0,2.0,4.0,2.0,,,,,11.0,2
1167456131050-pkf-planar,"ПКФ ""ПЛАНАР""",Челябинск,2016-11-09,1400000000.0,82300000.0,10000.0,7453302130.0,9.0,0.0,42000000.0,,,,,,,,,,11.0,2
1045007915732-ntc-kurs,"""НТЦ КУРС""",Раменское,2004-12-15,1200000000.0,250300000.0,10000.0,5040063969.0,,,,1.0,1.0,1.0,5.0,28.0,2.0,2.0,,,11.0,2
5067847021556-severny-press,"""СЕВЕРНЫЙ ПРЕСС""",Санкт-Петербург,2006-05-19,,,235000.0,7806337732.0,2227.0,6400000000.0,8300000000.000001,19.0,5.0,16.0,6.0,2.0,7.0,2.0,,,11.0,1
1127232004514-npo-geomash,"""НПО ГЕОМАШ""",Тюмень,2012-02-01,989300000.0,371400000.0,100000.0,7202226645.0,3.0,0.0,5600000.0,2.0,1.0,1.0,10.0,0.0,2.0,1.0,,,11.0,2
1197746751003-kpz,"""КПЗ""",Курган,2019-12-26,1200000000.0,313800000.0,100000.0,7708369158.0,,,,0.0,0.0,1.0,3.0,0.0,,,,,11.0,2
1117847356417-spbehk-mayning,"""СПБЭК-МАЙНИНГ""",Санкт-Петербург,2011-08-25,1000000000.0,97600000.0,100000.0,7820326027.0,11.0,0.0,57200000.0,0.0,0.0,4.0,6.0,0.0,1.0,1.0,,,11.0,2
1187847151810-ivtreyd,"""ИВТРЕЙД""",Санкт-Петербург,2018-05-30,792700000.0,89500000.0,235000.0,7842153762.0,32.0,0.0,8199999.999999999,0.0,0.0,1.0,8.0,0.0,,11.0,,,11.0,2
1027739104194-tk-vympel,"""ТК ВЫМПЕЛ""",Москва,1998-02-19,627000000.0,149100000.0,10000.0,7726272977.0,6.0,0.0,88300000.0,,,,4.0,2.0,,,,,11.0,2
5147746189333-pyezus,"""ПЬЕЗУС""",Москва,2014-10-06,1300000000.0,767900000.0,235000.0,7722857693.0,,,,0.0,0.0,1.0,1.0,0.0,,5.0,,,11.0,2
1195958031060-rigintel,"""РИГИНТЕЛ""",Пермь,2019-09-19,985600000.0,418200000.0,15000.0,5906161782.0,,,,,,,,,,1.0,,,11.0,2
1027810354923-vzlet,"""ВЗЛЕТ""",Санкт-Петербург,1996-09-20,861600000.0,139900000.0,7600.0,7826013976.0,47.0,0.0,95400000.0,32.0,19.0,3.0,37.0,11.0,8.0,7.0,,,11.0,1
1155835006524-pztp,"""ПЗТП""",Пенза,2015-12-24,1200000000.0,140300000.0,100000.0,5834113850.0,,,,0.0,0.0,1.0,1.0,0.0,,,,,10.0,2
1065406167012-uniskan,"""УНИСКАН""",Новосибирск,2006-11-02,1100000000.0,83100000.0,235000.0,5406372873.0,5.0,0.0,4300000.0,0.0,0.0,2.0,6.0,2.0,,1.0,,,11.0,2
1196234005780-tehk-sistems,"""ТЭК-СИСТЕМС""",Рязань,2019-04-02,1300000000.0,44800000.0,10000.0,6230112920.0,1.0,0.0,289400.0,,,,2.0,2.0,,,,,11.0,2
1025902031077-ehris,"""ЭРИС""",Чайковский,2001-06-28,936000000.0,198900000.0,235000.0,5920017357.0,49.0,0.0,31700000.0,1.0,0.0,12.0,14.0,0.0,1.0,5.0,,,11.0,2
1022101134505-skb-spa,"""СКБ СПА""",Чебоксары,1996-06-26,1200000000.0,134000000.0,47300.0,2128000329.0,38.0,0.0,41200000.0,10.0,3.0,3.0,6.0,3.0,4.0,1.0,,,11.0,1
1025402456573-npf-granch,"НПФ ""ГРАНЧ""",Новосибирск,1992-07-29,952300000.0,469900000.0,10000.0,5407125838.0,2.0,0.0,2000000.0,2.0,1.0,6.0,6.0,0.0,,8.0,,,11.0,2
1020502132353-kztm,"""КЗТМ""",Каспийск,1997-05-30,,,235000.0,545002503.0,44.0,0.0,845200000.0,7.0,4.0,12.0,10.0,18.0,1.0,1.0,,,4.0,1
1070269001065-sozait,"""СОЗАИТ""",,2007-06-08,946700000.0,95200000.0,235000.0,269026340.0,1.0,0.0,149600000.0,18.0,9.0,5.0,3.0,1.0,2.0,,,,11.0,2
1081690059230-npp-proma,"""НПП ""ПРОМА""",Казань,2008-09-22,932900000.0,264500000.0,235000.0,1655164509.0,30.0,0.0,36100000.0,6.0,4.0,1.0,18.0,5.0,,1.0,,,11.0,2
1236400003784-mera-kyu,"""МЕРА КЬЮ""",,2023-03-31,1200000000.0,114700000.0,235000.0,6449105190.0,,,,0.0,0.0,2.0,,,,,,,11.0,2
1127847241741-osk-tekhnologii,"""ОСК-ТЕХНОЛОГИИ""",Санкт-Петербург,2012-04-28,948800000.0,-68700000.0,235000.0,7801573528.0,19.0,0.0,189800000.0,0.0,0.0,1.0,12.0,10.0,,,,,11.0,1
1027801536377-ritverc,"""РИТВЕРЦ""",Санкт-Петербург,1993-05-05,772000000.0,350500000.0,235000.0,7802001185.0,118.0,0.0,67900000.0,6.0,2.0,4.0,3.0,0.0,6.0,4.0,,,10.0,1
1027739554347-albatros,"""АЛЬБАТРОС""",Москва,1994-05-10,807600000.0,231400000.0,235000.0,7713003423.0,3.0,0.0,2400000.0,3.0,2.0,2.0,2.0,0.0,,4.0,,,11.0,1
1037851047574-npk-pusk,"""НПК ""ПУСК""",Санкт-Петербург,1998-02-04,906600000.0,158700000.0,,7826689764.0,11.0,0.0,381100000.0,0.0,0.0,1.0,15.0,5.0,1.0,1.0,,,11.0,0
1026402672350-npf-vympel,"""НПФ ""ВЫМПЕЛ""",Саратов,1992-12-23,722000000.0,9600000.0,,6452003946.0,45.0,0.0,201000000.0,2.0,1.0,4.0,0.0,1.0,,1.0,,,11.0,2
1022101131524-ehlektropribor,"""ЭЛЕКТРОПРИБОР""",Чебоксары,1992-12-30,995200000.0,79300000.0,,2128002051.0,61.0,0.0,36800000.0,18.0,5.0,18.0,49.0,14.0,3.0,1.0,,,11.0,0
1027804851997-kontur-niirs,"""КОНТУР-НИИРС""",Санкт-Петербург,1998-08-05,771900000.0,196100000.0,87600.0,7810146949.0,40.0,0.0,163900000.0,3.0,2.0,4.0,20.0,0.0,2.0,1.0,,,11.0,2
1027100977738-tekhnokar,"""ТЕХНОКАР""",Тула,1997-04-30,958600000.0,220700000.0,165000.0,7107030201.0,1.0,0.0,3200000.0,0.0,0.0,5.0,5.0,1.0,,5.0,,,11.0,2
1161832053261-oyl-avtomatika,"""ОЙЛ АВТОМАТИКА""",Уфа,2016-02-03,900800000.0,214900000.0,19600.0,1831178027.0,,,,,,,1.0,0.0,,,,,11.0,2
1026103173975-npp-vibrobit,"НПП ""ВИБРОБИТ""",Ростов-На-Дону,1998-06-23,1000000000.0,63800000.0,235000.0,6163009297.0,55.0,0.0,247800000.0,7.0,5.0,3.0,6.0,1.0,2.0,,,,11.0,2
1227400028030-cup-planar,"""ЦУП ПЛАНАР""",Челябинск,2022-08-01,1100000000.0,47100000.0,12000.0,7453347691.0,,,,,,,,,,,,,11.0,2
1025801358637-ehlektromekhanika,"""ЭЛЕКТРОМЕХАНИКА""",Пенза,1992-10-22,1000000000.0,12200000.0,235000.0,5836605167.0,29.0,0.0,416500000.0,22.0,7.0,9.0,12.0,0.0,3.0,1.0,,,11.0,1
1057746306991-dekast,"""ДЕКАСТ""",,2005-02-24,1100000000.0,20500000.0,235000.0,7705647495.0,183.0,0.0,28100000.0,0.0,0.0,4.0,7.0,1.0,,,,,11.0,2
1025500970516-saturn,"""САТУРН""",Омск,1994-11-28,,,235000.0,5508000955.0,1512.0,2900000000.0,79400000.0,48.0,28.0,38.0,56.0,15.0,4.0,2.0,,,11.0,3
1087746675830-kompaniya-dehp,"""КОМПАНИЯ ДЭП""",Москва,2008-05-26,927500000.0,119500000.0,235000.0,7706691024.0,97.0,0.0,510000000.0,0.0,0.0,2.0,42.0,5.0,6.0,10.0,,,11.0,2
1026103738550-npp-sarmat,"""НПП ""САРМАТ""",Ростов-На-Дону,1992-08-21,859200000.0,3900000.0,10000.0,6163014258.0,9.0,0.0,39600000.0,4.0,2.0,3.0,3.0,0.0,1.0,,,,11.0,2
1021603475816-npp-irvis,"НПП ""ИРВИС""",Казань,1999-01-19,1100000000.0,155800000.0,10200.0,1659005490.0,69.0,0.0,242000000.0,3.0,0.0,3.0,1.0,2.0,,,,,11.0,2
1041628200591-teplokontrol,"""ТЕПЛОКОНТРОЛЬ""",Казань,2004-01-14,520600000.0,17200000.0,235000.0,1659041868.0,86.0,0.0,86400000.0,23.0,9.0,11.0,17.0,5.0,2.0,1.0,,,11.0,1
1175007016172-intekh-servis,"""ИНТЕХ-СЕРВИС""",Дубна,2017-12-11,,-5200000.0,100000.0,5010054004.0,,,,,,,0.0,4.0,,,,,11.0,2
1022301612662-krasnodarsky-zip,"""КРАСНОДАРСКИЙ ЗИП""",Краснодар,2001-06-13,195600000.0,30900000.0,235000.0,2310007715.0,2.0,0.0,6200000.0,5.0,3.0,6.0,15.0,12.0,,1.0,,,11.0,1
1147847309125-tekhnoprist,"""ТЕХНОПРИСТ""",Санкт-Петербург,2014-09-05,972400000.0,66099999.99999999,235000.0,7816594390.0,35.0,0.0,247100000.0,0.0,0.0,1.0,2.0,2.0,,3.0,,,11.0,2
5087746597835-npk-inkoteks,"""НПК ""ИНКОТЕКС""",Москва,2008-12-15,978700000.0,92000000.0,235000.0,7702690982.0,,,,3.0,1.0,5.0,3.0,0.0,,,,,10.0,2
1024600955521-sovtest-ate,"""СОВТЕСТ АТЕ""",Курск,1998-12-02,834200000.0,85100000.0,235000.0,4629047554.0,148.0,0.0,1100000000.0,4.0,1.0,27.0,34.0,7.0,1.0,2.0,,,11.0,2
1035003353660-npc-mera,"""НПЦ ""МЕРА""",,2003-02-05,947800000.0,17900000.0,235000.0,5018085734.0,37.0,0.0,567600000.0,0.0,0.0,1.0,4.0,1.0,2.0,,,,11.0,1
1187746473397-matriks,"""МАТРИКС""",Москва,2018-05-14,760800000.0,173500000.0,50000.0,9710060233.0,1.0,0.0,5000000.0,,,,2.0,0.0,,1.0,,,11.0,2
1086658026608-sidermag,"""СИДЕРМАГ""",Екатеринбург,2008-07-31,629600000.0,12300000.0,235000.0,6658324220.0,3.0,0.0,6400000.0,1.0,1.0,7.0,43.0,0.0,,1.0,,,11.0,2
1026201083853-zavod-rusnit,ЗАВОД РУСНИТ,Рязань,2002-02-26,668900000.0,117200000.0,235000.0,6229029811.0,16.0,0.0,361200000.0,0.0,0.0,5.0,2.0,6.0,2.0,,,,11.0,2
1102130008518-npp-ehltrans,"""НПП ""ЭЛТРАНС""",Чебоксары,2010-07-27,965300000.0,138600000.0,125000.0,2130076090.0,32.0,0.0,475900000.0,1.0,0.0,0.0,2.0,0.0,,,,,11.0,1
1075837000095-npp-geotek,"""НПП ГЕОТЕК""",Пенза,2007-01-17,758700000.0,272300000.0,65000.0,5837030458.0,174.0,0.0,404100000.0,6.0,3.0,5.0,13.0,0.0,2.0,2.0,,,11.0,2
1075261007733-teh,"""ТЭ""",Нижний Новгород,2007-04-09,845400000.0,302500000.0,235000.0,5261055814.0,39.0,0.0,293900000.0,1.0,0.0,0.0,1.0,0.0,,,,,11.0,2
1243700006791-mekhatronika,"""МЕХАТРОНИКА""",Иваново,2024-08-08,772900000.0,151300000.0,100000.0,3700022051.0,,,,,,,2.0,1.0,,,,,11.0,1
1027809248818-valkom,"""ВАЛКОМ""",Санкт-Петербург,1997-03-27,946700000.0,18900000.0,,7825370005.0,74.0,0.0,376000000.0,6.0,3.0,3.0,0.0,2.0,1.0,,,,11.0,2
1027802482421-simikon,"""СИМИКОН""",Санкт-Петербург,1991-12-23,646700000.0,28300000.0,30000.0,7804040165.0,128.0,0.0,585600000.0,1.0,0.0,0.0,7.0,1.0,,7.0,,,10.0,2
1126450017100-geofizmash,"""ГЕОФИЗМАШ""",Саратов,2012-11-07,612200000.0,31400000.0,235000.0,6452101100.0,,,,5.0,0.0,0.0,4.0,0.0,2.0,6.0,,,11.0,2
1027700152083-kvantovo-opticheskie-sistemy,"""КВАНТОВО-ОПТИЧЕСКИЕ СИСТЕМЫ""",Москва,2001-07-31,620400000.0,23800000.0,235000.0,7721228910.0,52.0,0.0,3300000000.0,0.0,0.0,4.0,1.0,1.0,6.0,,,,11.0,2
1227800107325-spik-szma,"""СПИК СЗМА""",Санкт-Петербург,2022-08-18,658500000.0,174000000.0,180000.0,7801715500.0,,,,0.0,0.0,1.0,4.0,0.0,1.0,2.0,,,11.0,2
1187746995545-milur-is,"""МИЛУР ИС""",Москва,2018-12-11,600800000.0,-27400000.0,10000.0,7735180786.0,7.0,0.0,239900000.0,0.0,0.0,2.0,5.0,1.0,,1.0,,,11.0,2
1037804024829-rezonans,"""РЕЗОНАНС""",Санкт-Петербург,1996-04-09,674700000.0,137000000.0,235000.0,7802099290.0,21.0,0.0,381400000.0,0.0,0.0,3.0,0.0,1.0,,,,,11.0,2
1037800026582-vibrotekhnik,"""ВИБРОТЕХНИК""",Санкт-Петербург,1992-03-26,699800000.0,317900000.0,10000.0,7801010797.0,140.0,0.0,92700000.0,1.0,0.0,6.0,9.0,2.0,,5.0,,,11.0,2
1157847331300-volhon,"""ВОЛХОН""",Санкт-Петербург,2015-09-30,873300000.0,221300000.0,12500.0,7810383403.0,,,,0.0,0.0,2.0,0.0,1.0,,3.0,,,11.0,1
1035006107707-komponent-asu,"""КОМПОНЕНТ-АСУ""",Черноголовка,2001-08-27,628700000.0,121300000.0,,5031046075.0,122.0,0.0,1800000000.0,0.0,0.0,1.0,4.0,0.0,2.0,,,,11.0,1
1026303513620-krone-avtomatika,"""КРОНЕ-АВТОМАТИКА""",,2001-09-06,551800000.0,27400000.0,235000.0,6318107839.0,1.0,0.0,875600.0,22.0,2.0,11.0,1.0,4.0,6.0,,,,11.0,2
1026102898315-npo-gorizont,"""НПО ГОРИЗОНТ""",Ростов-На-Дону,1995-01-11,292600000.0,-5500000.0,235000.0,6161022983.0,16.0,0.0,40700000.0,10.0,3.0,4.0,12.0,5.0,5.0,,,,11.0,2
1056318088551-bitas,"""БИТАС""",Самара,2005-09-26,672500000.0,111300000.0,235000.0,6318149028.0,,,,4.0,2.0,4.0,,,1.0,5.0,,,11.0,2
1127746610804-ehtk-pribor,"""ЭТК-ПРИБОР""",Москва,2012-08-08,832300000.0,163400000.0,235000.0,7707782250.0,42.0,0.0,284200000.0,,,,4.0,4.0,,,,,11.0,2
1076450002562-cit-plyus,"""ЦИТ-ПЛЮС""",Саратов,2007-03-07,937900000.0,29600000.0,20000.0,6452927377.0,144.0,0.0,389900000.0,0.0,0.0,1.0,9.0,1.0,,4.0,,,11.0,2
1207700163472-rokip,"""РОКИП""",Дубна,2020-05-08,800000000.0,2500000.0,10000.0,7714460197.0,,,,0.0,0.0,4.0,0.0,1.0,,1.0,,,11.0,2
1022201770084-apz-rotor,"АПЗ ""РОТОР""",Барнаул,1994-05-06,,,235000.0,2225008370.0,151.0,0.0,1900000000.0,33.0,18.0,26.0,49.0,17.0,9.0,7.0,,,11.0,1
1027100520490-limako,"""ЛИМАКО""",Тула,1992-12-15,621800000.0,249300000.0,,7103000541.0,2.0,0.0,11600000.0,,,,,,,1.0,,,11.0,1
1027000858598-ehlkom,"""ЭЛКОМ +""",Томск,1994-12-21,810700000.0,39000000.0,10000.0,7019013550.0,68.0,0.0,118200000.0,3.0,1.0,2.0,32.0,1.0,3.0,6.0,,,11.0,2
1027402546313-itek-bbmv,"""ИТЕК ББМВ""",Челябинск,2002-11-05,827700000.0,18800000.0,235000.0,7448038112.0,18.0,0.0,86400000.0,5.0,3.0,20.0,14.0,0.0,2.0,3.0,,,11.0,2
1024301304598-npp-znak,"НПП ""ЗНАК""",Киров,1991-09-19,,,235000.0,4346010592.0,,,,14.0,8.0,18.0,7.0,0.0,2.0,1.0,,,11.0,1
1115321008175-npo-kvant,"""НПО ""КВАНТ""",Великий Новгород,2011-12-19,,,235000.0,5321151441.0,1103.0,3100000000.0,574400000.0,31.0,19.0,12.0,61.0,42.0,5.0,,,,2.0,1
5167746418021-rmg-rus,"""РМГ РУС""",Москва,2016-12-07,669500000.0,63500000.0,235000.0,7751032954.0,3.0,0.0,9800000.0,,,,2.0,0.0,,1.0,,,11.0,2
1027735011468-mnpp-antraks,"МНПП ""АНТРАКС""",Фрязино,2002-12-18,771400000.0,299300000.0,235000.0,7735116935.0,9.0,0.0,27900000.0,0.0,0.0,1.0,5.0,0.0,1.0,3.0,,,11.0,2
1027700278110-mettler-toledo-vostok,"""МЕТТЛЕР-ТОЛЕДО ВОСТОК""",Москва,1996-12-11,753600000.0,68300000.0,235000.0,7705125499.0,100.0,0.0,188400000.0,2.0,2.0,3.0,3.0,0.0,2.0,1.0,4.0,0.0,7.0,1
1027810256473-sup,"""СУП""",Санкт-Петербург,2000-11-01,609600000.0,32500000.0,235000.0,7826059466.0,33.0,0.0,1200000000.0,2.0,1.0,1.0,3.0,2.0,6.0,1.0,,,11.0,1
1026102899602-gorizont,"""ГОРИЗОНТ""",Ростов-На-Дону,1994-05-04,,,235000.0,6161022535.0,146.0,0.0,2800000000.0,18.0,6.0,12.0,12.0,17.0,2.0,1.0,,,11.0,1
1037825019099-mkis,"""МКИС""",Санкт-Петербург,2002-04-09,712800000.0,36300000.0,,7810657140.0,128.0,0.0,545400000.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,,,11.0,0
